Date,PetrolPrice,Price Date,Sl no.,District Name_x,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,District Name_y
15-04-2018,73,15-04-2018,60899,Panchmahals,Gogamba,Wheat,Other,FAQ,1550,1650,1600,42,30,0,11.6,9,1,5:56 AM,6:25 PM,6:19 AM,7:00 PM,10,36,36,36,15,7,22,0,1007,42,10,273,11,Ahmedabad
16-04-2018,73,16-04-2018,3991,Amreli,Amreli,Wheat,Lokwan,FAQ,1510,1935,1885,42,31,0,11.6,9,6,6:36 AM,7:23 PM,6:18 AM,7:01 PM,9,36,36,36,15,4,20,0,1009,42,10,306,11,Ahmedabad
17-04-2018,73,17-04-2018,35012,Banaskanth,Deesa,Wheat,Other,FAQ,1440,1975,1850,42,31,0,11.6,9,12,7:19 AM,8:23 PM,6:17 AM,7:01 PM,7,35,35,36,18,4,17,0,1010,42,10,316,13,Ahmedabad
18-04-2018,73,18-04-2018,56913,Jamnagar,Dhrol,Wheat,Other,FAQ,1410,1930,1670,43,30,0,11.6,9,19,8:04 AM,9:25 PM,6:17 AM,7:01 PM,5,35,35,36,19,6,16,0,1009,43,10,301,14,Ahmedabad
19-04-2018,73,19-04-2018,39357,Gandhinagar,Dehgam,Wheat,Other,FAQ,1530,1850,1690,42,30,0,11.6,9,26,8:53 AM,10:27 PM,6:16 AM,7:02 PM,7,35,35,36,23,3,19,0,1007,42,10,289,16,Ahmedabad
20-04-2018,73,20-04-2018,24603,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1400,2000,1700,41,28,0,11.6,9,33,9:47 AM,11:29 PM,6:15 AM,7:02 PM,11,34,34,35,23,7,28,0,1007,41,10,278,17,Ahmedabad
21-04-2018,73,21-04-2018,14739,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1650,2040,1845,39,29,0,11.6,9,39,10:44 AM,No moonset,6:14 AM,7:03 PM,8,33,33,34,17,1,24,0,1008,39,10,301,13,Ahmedabad
22-04-2018,73,22-04-2018,60892,Panchmahals,Gogamba,Wheat,Other,FAQ,1570,1630,1600,42,30,0,11.6,9,46,11:45 AM,12:28 AM,6:13 AM,7:03 PM,-1,34,34,35,14,0,11,0,1008,42,10,308,10,Ahmedabad
23-04-2018,73,23-04-2018,18027,Sabarkantha,Bhiloda,Wheat,Other,FAQ,1500,1805,1653,45,29,0,11.6,9,53,12:46 PM,1:24 AM,6:12 AM,7:04 PM,-7,35,35,36,16,0,6,0,1009,45,10,224,10,Ahmedabad
24-04-2018,73,24-04-2018,56909,Jamnagar,Dhrol,Wheat,Other,FAQ,1360,1730,1545,43,30,0,11.6,9,60,1:47 PM,2:15 AM,6:12 AM,7:04 PM,-3,35,35,36,17,0,9,0,1008,43,10,266,12,Ahmedabad
25-04-2018,73,25-04-2018,61310,Panchmahals,Gogamba(Similiya),Wheat,147 Average,FAQ,1550,1630,1600,42,30,0,11.6,9,67,2:47 PM,3:02 AM,6:11 AM,7:04 PM,4,34,34,35,18,0,16,0,1007,42,10,281,14,Ahmedabad
26-04-2018,73,26-04-2018,24599,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1400,2000,1700,43,29,0,11.6,9,73,3:46 PM,3:46 AM,6:10 AM,7:05 PM,11,36,36,36,18,1,26,0,1006,43,10,275,14,Ahmedabad
27-04-2018,73,27-04-2018,37040,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1570,1705,1625,43,30,0,11.6,9,80,4:43 PM,4:27 AM,6:09 AM,7:05 PM,15,38,38,37,13,0,31,0,1007,43,10,243,11,Ahmedabad
28-04-2018,73,28-04-2018,24597,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1400,2000,1700,44,30,0,11.6,9,87,5:39 PM,5:07 AM,6:09 AM,7:06 PM,13,38,38,37,17,0,27,0,1007,44,10,273,13,Ahmedabad
29-04-2018,73,29-04-2018,60889,Panchmahals,Gogamba,Wheat,Other,FAQ,1555,1650,1620,43,30,0,11.6,9,94,6:34 PM,5:46 AM,6:08 AM,7:06 PM,14,37,37,36,21,0,31,0,1006,43,10,257,16,Ahmedabad
30-04-2018,73,30-04-2018,39349,Gandhinagar,Dehgam,Wheat,Other,FAQ,1615,1735,1675,43,30,0,11.6,9,100,7:30 PM,6:25 AM,6:07 AM,7:07 PM,15,38,38,37,23,0,31,0,1005,43,10,258,18,Ahmedabad
01-05-2018,73.98,01-05-2018,42730,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1650,1725,1687,43,31,0,11.6,9,93,8:24 PM,7:06 AM,6:07 AM,7:07 PM,14,37,37,36,19,0,31,0,1006,43,10,257,15,Ahmedabad
02-05-2018,73.98,02-05-2018,46061,Panchmahals,Derol(Vejalpur),Wheat,Lokwan,FAQ,1675,1700,1685,44,30,0,11.6,9,86,9:17 PM,7:48 AM,6:06 AM,7:07 PM,13,38,38,36,18,1,30,0,1006,44,10,245,14,Ahmedabad
03-05-2018,73.98,03-05-2018,506,Banaskanth,Amirgadh,Wheat,Other,FAQ,1600,1800,1700,43,31,0,11.6,9,79,10:09 PM,8:32 AM,6:05 AM,7:08 PM,14,38,38,36,16,1,33,0,1006,43,10,210,13,Ahmedabad
04-05-2018,73.98,04-05-2018,10850,Sabarkantha,Bayad(Sadamba),Wheat,Other,FAQ,1560,1800,1610,43,31,0,11.6,9,73,10:59 PM,9:19 AM,6:05 AM,7:08 PM,20,40,40,36,17,1,44,0,1006,43,10,195,13,Ahmedabad
05-05-2018,73.98,05-05-2018,12139,Mehsana,Becharaji,Wheat,Other,FAQ,1400,1590,1495,44,31,0,11.6,9,66,11:47 PM,10:06 AM,6:04 AM,7:09 PM,16,40,40,37,14,2,34,0,1007,44,10,247,11,Ahmedabad
06-05-2018,73.98,06-05-2018,17992,Sabarkantha,Bhiloda,Wheat,Other,FAQ,1700,1910,1805,43,32,0,11.6,9,59,No moonrise,10:56 AM,6:03 AM,7:09 PM,10,37,37,37,16,0,21,0,1007,43,10,271,13,Ahmedabad
07-05-2018,73.98,07-05-2018,3850,Amreli,Amreli,Wheat,Lokwan,FAQ,1500,1960,1880,41,30,0,11.6,9,52,12:32 AM,11:47 AM,6:03 AM,7:10 PM,13,36,36,35,19,0,29,0,1007,41,10,259,15,Ahmedabad
08-05-2018,73.98,08-05-2018,61248,Panchmahals,Gogamba(Similiya),Wheat,147 Average,FAQ,1760,1830,1800,41,30,0,11.6,9,45,1:15 AM,12:38 PM,6:02 AM,7:10 PM,15,36,36,35,17,0,33,0,1007,41,10,271,14,Ahmedabad
09-05-2018,73.98,09-05-2018,28207,Dahod,Dahod,Wheat,147 Average,FAQ,2100,2200,2150,42,30,0,11.6,9,39,1:56 AM,1:30 PM,6:02 AM,7:11 PM,14,37,37,36,18,1,29,0,1007,42,10,286,14,Ahmedabad
10-05-2018,73.98,10-05-2018,34885,Banaskanth,Deesa,Wheat,Other,FAQ,1960,1996,1975,43,32,0,11.6,10,32,2:34 AM,2:22 PM,6:01 AM,7:11 PM,13,39,39,38,14,1,24,0,1008,43,10,287,11,Ahmedabad
11-05-2018,73.98,11-05-2018,44749,Panchmahals,Derol(Adadara),Wheat,Other,FAQ,1650,1670,1660,44,32,0,11.6,10,25,3:12 AM,3:16 PM,6:01 AM,7:12 PM,13,39,39,38,17,1,24,0,1006,44,10,266,13,Ahmedabad
12-05-2018,73.98,12-05-2018,36908,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1925,1980,1950,43,30,0,13.1,9,18,3:50 AM,4:11 PM,6:00 AM,7:12 PM,11,38,38,37,20,0,24,0,1006,43,10,263,16,Ahmedabad
13-05-2018,73.98,13-05-2018,,,,,,,,,,43,32,0,13.1,9,12,4:29 AM,5:08 PM,6:00 AM,7:13 PM,15,39,39,37,17,1,30,0,1006,43,10,265,13,Ahmedabad
14-05-2018,73.98,14-05-2018,28388,Dahod,Dahod,Wheat,147 Average,FAQ,1850,2000,1900,43,32,0,13.5,9,5,5:11 AM,6:07 PM,5:59 AM,7:13 PM,16,39,39,37,15,2,31,0,1006,43,10,268,12,Ahmedabad
15-05-2018,73.98,15-05-2018,14722,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1785,2030,1905,44,32,0,13.6,10,2,5:55 AM,7:09 PM,5:59 AM,7:14 PM,13,39,39,38,19,0,25,0,1005,44,10,275,15,Ahmedabad
16-05-2018,73.98,16-05-2018,37027,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1525,1925,1525,44,31,0,13.6,10,9,6:43 AM,8:13 PM,5:58 AM,7:14 PM,13,39,39,38,19,0,28,0,1004,44,10,281,15,Ahmedabad
17-05-2018,73.98,17-05-2018,14720,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1770,1855,1810,44,32,0,13.6,10,16,7:37 AM,9:18 PM,5:58 AM,7:14 PM,12,40,40,38,20,0,24,0,1004,44,10,286,16,Ahmedabad
18-05-2018,73.98,18-05-2018,47522,Banaskanth,Dhanera,Wheat,Other,FAQ,1525,1815,1670,44,32,0,13.6,10,22,8:34 AM,10:20 PM,5:58 AM,7:15 PM,13,40,40,38,20,0,25,0,1004,44,10,269,16,Ahmedabad
19-05-2018,73.98,19-05-2018,8438,Kachchh,Anjar,Wheat,Other,FAQ,1725,1735,1730,43,33,0,13.6,9,29,9:36 AM,11:19 PM,5:57 AM,7:15 PM,13,39,39,37,16,0,26,0,1003,43,10,251,13,Ahmedabad
20-05-2018,73.98,20-05-2018,,,,,,,,,,45,33,0,13.6,10,36,10:38 AM,No moonset,5:57 AM,7:16 PM,13,40,40,38,17,0,26,0,1004,45,10,241,13,Ahmedabad
21-05-2018,73.98,21-05-2018,39331,Gandhinagar,Dehgam,Wheat,Other,FAQ,1640,1700,1670,45,33,0,13.6,10,43,11:41 AM,12:13 AM,5:56 AM,7:16 PM,14,40,40,38,15,1,26,0,1004,45,10,224,12,Ahmedabad
22-05-2018,73.98,22-05-2018,486,Banaskanth,Amirgadh,Wheat,Other,FAQ,1530,1810,1670,45,33,0,13.6,10,49,12:42 PM,1:02 AM,5:56 AM,7:17 PM,14,40,40,38,18,0,27,0,1004,45,10,240,14,Ahmedabad
23-05-2018,73.98,23-05-2018,34985,Banaskanth,Deesa,Wheat,Other,FAQ,1615,2021,1900,46,32,0,13.6,10,56,1:41 PM,1:47 AM,5:56 AM,7:17 PM,6,40,40,39,17,2,17,0,1004,46,10,273,13,Ahmedabad
24-05-2018,73.98,24-05-2018,60010,Panchmahals,Godhra(Kakanpur),Wheat,Lokwan,FAQ,1625,1665,1650,44,32,0,13.6,9,63,2:38 PM,2:28 AM,5:55 AM,7:18 PM,11,38,38,37,18,15,23,0,1003,44,10,273,14,Ahmedabad
25-05-2018,73.98,25-05-2018,39327,Gandhinagar,Dehgam,Wheat,Other,FAQ,1625,1785,1705,43,29,0,13.6,9,70,3:34 PM,3:08 AM,5:55 AM,7:18 PM,11,37,37,36,19,5,27,0,1004,43,10,268,14,Ahmedabad
26-05-2018,73.98,26-05-2018,37019,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1500,1525,1515,44,31,0,13.6,10,76,4:28 PM,3:46 AM,5:55 AM,7:19 PM,13,40,40,38,19,1,30,0,1003,44,10,281,15,Ahmedabad
27-05-2018,73.98,27-05-2018,,,,,,,,,,46,33,0,13.6,10,83,5:23 PM,4:24 AM,5:55 AM,7:19 PM,12,41,41,39,19,1,24,0,1002,46,10,283,15,Ahmedabad
28-05-2018,73.98,28-05-2018,24583,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1450,2050,1750,45,33,0,13.7,10,90,6:16 PM,5:04 AM,5:55 AM,7:20 PM,16,41,41,38,18,1,30,0,1000,45,10,273,14,Ahmedabad
29-05-2018,73.98,29-05-2018,3913,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1890,2320,1940,43,31,0,13.7,9,97,7:10 PM,5:45 AM,5:54 AM,7:20 PM,19,40,40,36,21,1,42,0,1000,43,10,239,17,Ahmedabad
30-05-2018,73.98,30-05-2018,58943,Banaskanth,Diyodar,Wheat,Other,FAQ,1075,1235,1155,42,31,0,13.7,9,96,8:02 PM,6:27 AM,5:54 AM,7:20 PM,21,40,40,36,25,2,45,0,1001,42,10,206,20,Ahmedabad
31-05-2018,73.98,31-05-2018,28359,Dahod,Dahod,Wheat,147 Average,FAQ,1900,2035,2000,43,31,0,13.7,9,90,8:53 PM,7:13 AM,5:54 AM,7:21 PM,21,41,41,36,21,4,44,0,1003,43,10,204,17,Ahmedabad
01-06-2018,77.43,01-06-2018,20721,Anand,Borsad,Wheat,Other,FAQ,1500,1510,1510,43,33,0,13.7,9,83,9:42 PM,8:00 AM,5:54 AM,7:21 PM,21,42,42,37,18,7,43,0,1004,43,10,211,14,Ahmedabad
02-06-2018,77.43,02-06-2018,50164,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1500,1700,1570,44,32,0,13.7,10,76,10:28 PM,8:49 AM,5:54 AM,7:22 PM,20,42,42,38,14,6,39,0.1,1004,44,10,260,12,Ahmedabad
03-06-2018,77.43,03-06-2018,50143,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1500,1800,1570,43,31,0,13.7,9,69,11:12 PM,9:40 AM,5:54 AM,7:22 PM,19,40,40,37,22,4,38,0,1003,43,10,266,18,Ahmedabad
04-06-2018,77.43,04-06-2018,39367,Gandhinagar,Dehgam,Wheat,Other,FAQ,1485,1905,1695,43,31,0,13.7,9,63,11:53 PM,10:30 AM,5:54 AM,7:23 PM,20,41,41,37,17,3,39,0,1001,43,10,258,14,Ahmedabad
05-06-2018,77.43,05-06-2018,60885,Panchmahals,Gogamba,Wheat,Other,FAQ,1600,1650,1620,43,32,0,13.7,9,56,No moonrise,11:22 AM,5:54 AM,7:23 PM,19,41,41,38,19,2,38,0,1002,43,10,275,15,Ahmedabad
06-06-2018,77.43,06-06-2018,28349,Dahod,Dahod,Wheat,Lokwan,FAQ,1800,1900,1850,43,32,0,13.7,10,49,12:32 AM,12:13 PM,5:53 AM,7:23 PM,18,41,41,38,21,3,34,0,1004,43,10,278,17,Ahmedabad
07-06-2018,77.43,07-06-2018,62536,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1690,2510,1830,44,32,0,13.7,9,42,1:10 AM,1:05 PM,5:53 AM,7:24 PM,20,41,41,37,26,2,39,0,1001,44,10,272,21,Ahmedabad
08-06-2018,77.43,08-06-2018,61247,Panchmahals,Gogamba(Similiya),Wheat,147 Average,FAQ,1800,1860,1840,43,30,0,13.7,9,35,1:47 AM,1:58 PM,5:53 AM,7:24 PM,21,40,40,36,24,7,45,0,998,43,10,255,19,Ahmedabad
09-06-2018,77.43,09-06-2018,24518,Surendranagar,Chotila,Wheat,Local,FAQ,1500,2000,1900,41,32,0,13.3,8,29,2:24 AM,2:53 PM,5:53 AM,7:25 PM,22,41,41,36,23,38,47,0,997,41,10,234,19,Ahmedabad
10-06-2018,77.43,10-06-2018,22434,Botad,Botad,Wheat,Other,FAQ,1915,2320,2120,42,32,0,13.3,8,22,3:03 AM,3:50 PM,5:53 AM,7:25 PM,22,42,42,36,21,38,45,0,998,42,10,231,17,Ahmedabad
11-06-2018,77.43,11-06-2018,28120,Dahod,Dahod,Wheat,Lokwan,FAQ,2050,2100,2070,42,32,0,13.7,9,15,3:45 AM,4:50 PM,5:54 AM,7:25 PM,22,42,42,37,26,21,45,0.1,999,42,10,259,21,Ahmedabad
12-06-2018,77.43,12-06-2018,60752,Panchmahals,Gogamba,Wheat,Other,FAQ,1910,1950,1930,41,31,0,13.7,9,8,4:30 AM,5:53 PM,5:54 AM,7:26 PM,21,40,40,36,28,19,45,0,999,41,10,242,23,Ahmedabad
13-06-2018,77.43,13-06-2018,34968,Banaskanth,Deesa,Wheat,Other,FAQ,1610,1845,1750,42,31,0,13.7,9,2,5:22 AM,6:58 PM,5:54 AM,7:26 PM,20,40,40,36,32,11,43,0,1000,42,10,240,26,Ahmedabad
14-06-2018,77.43,14-06-2018,22519,Botad,Botad,Wheat,Other,FAQ,1575,1910,1745,42,31,0,13.7,9,5,6:18 AM,8:03 PM,5:54 AM,7:26 PM,19,39,39,36,32,14,41,0,1001,42,10,238,26,Ahmedabad
15-06-2018,77.43,15-06-2018,54069,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1685,1770,1755,40,31,0,13.7,9,12,7:19 AM,9:06 PM,5:54 AM,7:27 PM,20,39,39,35,32,27,44,0,1002,40,10,223,25,Ahmedabad
16-06-2018,77.43,16-06-2018,24570,Surendranagar,Chotila,Wheat,Hybrid,FAQ,1,2050,1750,38,30,0,13.7,9,19,8:23 AM,10:05 PM,5:54 AM,7:27 PM,21,38,38,34,30,37,48,0,1003,38,10,221,23,Ahmedabad
17-06-2018,77.43,17-06-2018,61276,Panchmahals,Gogamba(Similiya),Wheat,147 Average,FAQ,1640,1670,1650,37,30,0,13.3,7,25,9:29 AM,10:58 PM,5:54 AM,7:27 PM,22,38,38,34,24,48,50,0.3,1003,37,10,221,19,Ahmedabad
18-06-2018,77.43,18-06-2018,56867,Jamnagar,Dhrol,Wheat,Other,FAQ,1605,1755,1680,40,31,0,13.7,9,32,10:33 AM,11:45 PM,5:54 AM,7:27 PM,22,40,40,35,20,26,47,0,1002,40,10,221,16,Ahmedabad
19-06-2018,77.43,19-06-2018,46020,Panchmahals,Derol(Vejalpur),Wheat,Other,FAQ,1630,1680,1655,42,32,0,13.7,8,39,11:35 AM,No moonset,5:54 AM,7:28 PM,21,41,41,36,19,15,43,0.1,1002,42,10,237,16,Ahmedabad
20-06-2018,77.43,20-06-2018,62559,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1680,2350,2160,43,31,0,13.7,9,46,12:33 PM,12:28 AM,5:55 AM,7:28 PM,18,40,40,37,16,0,37,0,1002,43,10,262,13,Ahmedabad
21-06-2018,77.43,21-06-2018,39304,Gandhinagar,Dehgam,Wheat,Other,FAQ,1665,1710,1687,43,31,0,13.7,9,53,1:30 PM,1:09 AM,5:55 AM,7:28 PM,20,40,40,36,18,5,43,0,1002,43,10,252,14,Ahmedabad
22-06-2018,77.43,22-06-2018,22512,Botad,Botad,Wheat,Other,FAQ,1505,2015,1760,41,31,0,13.7,8,59,2:24 PM,1:48 AM,5:55 AM,7:28 PM,22,40,40,35,19,24,47,3.3,1001,41,10,241,15,Ahmedabad
23-06-2018,77.43,23-06-2018,42596,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1675,1750,1712,38,31,0,13.3,8,66,3:18 PM,2:25 AM,5:55 AM,7:29 PM,23,40,40,34,17,46,52,14.1,1002,38,9,244,13,Ahmedabad
24-06-2018,77.43,24-06-2018,60852,Panchmahals,Gogamba,Wheat,Other,FAQ,1630,1660,1650,38,32,0,13.7,9,73,4:12 PM,3:04 AM,5:56 AM,7:29 PM,23,40,40,34,14,43,51,0.3,1001,38,10,232,12,Ahmedabad
25-06-2018,77.43,25-06-2018,61271,Panchmahals,Gogamba(Similiya),Wheat,147 Average,FAQ,1630,1670,1650,38,31,0,13.3,8,80,5:05 PM,3:44 AM,5:56 AM,7:29 PM,22,39,39,34,26,50,51,3.2,1000,38,10,258,20,Ahmedabad
26-06-2018,77.43,26-06-2018,14689,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1710,1710,1710,35,31,0,9.8,7,86,5:57 PM,4:25 AM,5:56 AM,7:29 PM,22,37,37,33,21,65,53,0.1,999,35,10,233,17,Ahmedabad
27-06-2018,77.43,27-06-2018,14688,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1825,1900,1850,36,30,0,10.9,7,93,6:48 PM,5:10 AM,5:56 AM,7:29 PM,21,38,38,34,21,55,50,0.1,998,36,10,235,16,Ahmedabad
28-06-2018,77.43,28-06-2018,22508,Botad,Botad,Wheat,Other,FAQ,1690,1940,1815,35,30,0,10.9,7,100,7:38 PM,5:56 AM,5:57 AM,7:29 PM,22,37,37,33,16,58,55,8.1,999,35,10,227,12,Ahmedabad
29-06-2018,77.43,29-06-2018,34956,Banaskanth,Deesa,Wheat,Other,FAQ,1665,1666,1665,35,31,0,10.9,7,93,8:25 PM,6:44 AM,5:57 AM,7:29 PM,22,37,37,33,23,49,52,2,1000,35,10,217,18,Ahmedabad
30-06-2018,77.43,30-06-2018,42590,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1725,1750,1737,37,29,0,13.7,8,86,9:10 PM,7:35 AM,5:57 AM,7:29 PM,22,37,37,33,22,36,53,1.2,1002,37,10,204,18,Ahmedabad
01-07-2018,74.88,01-07-2018,,,,,,,,,,38,30,0,13.7,8,80,9:52 PM,8:25 AM,5:58 AM,7:29 PM,22,38,38,33,25,31,52,0.6,1003,38,10,207,20,Ahmedabad
02-07-2018,74.88,02-07-2018,28539,Dahod,Dahod,Wheat,147 Average,FAQ,1700,1750,1735,36,30,0,12.1,7,73,10:31 PM,9:16 AM,5:58 AM,7:30 PM,23,38,38,33,24,59,57,0.7,1001,36,10,208,19,Ahmedabad
03-07-2018,74.88,03-07-2018,4061,Amreli,Amreli,Wheat,Lokwan,FAQ,1450,1870,1855,34,30,0,8.6,7,66,11:09 PM,10:07 AM,5:58 AM,7:30 PM,23,36,36,31,27,70,65,18.3,1001,34,9,216,20,Ahmedabad
04-07-2018,74.88,04-07-2018,12154,Mehsana,Becharaji,Wheat,Other,FAQ,1400,1905,1652,34,29,0,8.6,7,59,11:46 PM,10:58 AM,5:59 AM,7:30 PM,23,36,36,31,25,78,62,9.7,1001,34,9,225,19,Ahmedabad
05-07-2018,74.88,05-07-2018,3955,Amreli,Amreli,Wheat,Bansi,FAQ,1540,3010,3010,35,29,0,9.8,7,53,No moonrise,11:50 AM,5:59 AM,7:30 PM,22,36,36,32,19,70,55,0.8,1002,35,9,238,14,Ahmedabad
06-07-2018,74.88,06-07-2018,54076,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1525,1805,1705,35,30,0,10.9,7,46,12:21 AM,12:42 PM,5:59 AM,7:29 PM,22,37,37,33,20,55,54,0.2,1003,35,10,275,15,Ahmedabad
07-07-2018,74.88,07-07-2018,9932,Sabarkantha,Bayad,Wheat,Other,FAQ,1650,1750,1740,36,30,0,13.3,7,39,12:59 AM,1:37 PM,6:00 AM,7:29 PM,22,38,38,33,21,44,52,1.9,1001,36,10,275,16,Ahmedabad
08-07-2018,74.88,08-07-2018,59296,Panchmahals,Godhra,Wheat,Lokwan Gujrat,FAQ,1880,2000,1905,37,30,0,13.3,7,32,1:38 AM,2:34 PM,6:00 AM,7:29 PM,22,38,38,33,20,46,55,6,1001,37,9,263,16,Ahmedabad
09-07-2018,74.88,09-07-2018,20635,Anand,Borsad,Wheat,Other,FAQ,1800,1810,1810,35,30,0,12,7,26,2:20 AM,3:34 PM,6:00 AM,7:29 PM,23,37,37,32,15,53,62,15.6,1000,35,8,244,12,Ahmedabad
10-07-2018,74.88,10-07-2018,60784,Panchmahals,Gogamba,Wheat,Other,FAQ,1900,1930,1910,33,30,0,7.9,7,19,3:08 AM,4:37 PM,6:01 AM,7:29 PM,24,37,37,31,14,72,67,27.4,1000,33,8,253,10,Ahmedabad
11-07-2018,74.88,11-07-2018,60771,Panchmahals,Gogamba,Wheat,Other,FAQ,1900,1960,1950,32,29,0,7.9,7,12,4:00 AM,5:42 PM,6:01 AM,7:29 PM,24,35,35,30,12,76,71,23.2,1001,32,8,252,9,Ahmedabad
12-07-2018,74.88,12-07-2018,39172,Gandhinagar,Dehgam,Wheat,Other,FAQ,2035,2205,2120,29,27,0,7.9,6,5,4:59 AM,6:46 PM,6:02 AM,7:29 PM,24,32,32,28,18,72,79,40.5,1000,29,7,230,12,Ahmedabad
13-07-2018,74.88,13-07-2018,44902,Panchmahals,Derol(Adadara),Wheat,Lokwan,FAQ,1620,1640,1630,33,28,0,10.4,7,2,6:02 AM,7:48 PM,6:02 AM,7:29 PM,24,35,35,30,17,55,71,60.8,999,33,6,245,12,Ahmedabad
14-07-2018,74.88,14-07-2018,60844,Panchmahals,Gogamba,Wheat,Other,FAQ,1630,1670,1650,34,28,0,9.1,7,8,7:09 AM,8:45 PM,6:02 AM,7:28 PM,24,36,36,31,11,53,70,21.7,998,34,8,257,9,Ahmedabad
15-07-2018,74.88,15-07-2018,,,,,,,,,,32,28,0,9.1,6,15,8:15 AM,9:37 PM,6:03 AM,7:28 PM,25,35,35,29,21,75,78,70.8,997,32,5,303,14,Ahmedabad
16-07-2018,74.88,16-07-2018,36985,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1725,1810,1750,34,28,0,9.1,7,22,9:21 AM,10:23 PM,6:03 AM,7:28 PM,25,35,35,30,18,73,74,34.6,998,34,8,269,13,Ahmedabad
17-07-2018,74.88,17-07-2018,44898,Panchmahals,Derol(Adadara),Wheat,Lokwan,FAQ,1620,1640,1630,32,28,0,6.6,6,29,10:22 AM,11:07 PM,6:04 AM,7:28 PM,25,35,35,29,16,92,78,2.8,998,32,10,205,13,Ahmedabad
18-07-2018,74.88,18-07-2018,3830,Amreli,Amreli,Wheat,Lokwan,FAQ,1675,2070,1945,33,27,0,10.4,7,35,11:22 AM,11:47 PM,6:04 AM,7:28 PM,24,35,35,30,20,76,73,15.5,1000,33,7,220,15,Ahmedabad
19-07-2018,74.88,19-07-2018,43820,Panchmahals,Derol,Wheat,Other,FAQ,1650,1670,1660,33,28,0,7.9,7,42,12:18 PM,No moonset,6:04 AM,7:27 PM,24,35,35,30,21,70,74,33.3,1000,33,8,251,15,Ahmedabad
20-07-2018,74.88,20-07-2018,3827,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1970,2030,2030,30,27,0,6.6,6,49,1:14 PM,12:26 AM,6:05 AM,7:27 PM,24,33,33,29,25,85,78,45.9,1000,30,6,255,17,Ahmedabad
21-07-2018,74.88,21-07-2018,28274,Dahod,Dahod,Wheat,Lokwan,FAQ,2050,2150,2100,31,27,0,6.6,6,56,2:07 PM,1:05 AM,6:05 AM,7:27 PM,24,34,34,29,25,85,75,30.1,1001,31,8,251,17,Ahmedabad
22-07-2018,74.88,22-07-2018,,,,,,,,,,29,27,0,6.6,6,63,3:01 PM,1:44 AM,6:06 AM,7:26 PM,23,31,31,28,22,80,77,15.9,1001,29,8,242,16,Ahmedabad
23-07-2018,74.88,23-07-2018,44888,Panchmahals,Derol(Adadara),Wheat,Other,FAQ,1650,1680,1670,31,27,0,7.9,6,69,3:53 PM,2:25 AM,6:06 AM,7:26 PM,23,33,33,29,19,77,72,1,1001,31,10,243,14,Ahmedabad
24-07-2018,74.88,24-07-2018,34936,Banaskanth,Deesa,Wheat,Other,FAQ,1850,1970,1925,30,27,0,6.6,6,76,4:45 PM,3:08 AM,6:07 AM,7:25 PM,23,32,32,28,18,75,73,1,1002,30,10,250,14,Ahmedabad
25-07-2018,74.88,25-07-2018,43816,Panchmahals,Derol,Wheat,Other,FAQ,1630,1660,1640,33,27,0,9.1,7,83,5:35 PM,3:54 AM,6:07 AM,7:25 PM,23,33,33,29,24,68,68,0.8,1003,33,10,238,18,Ahmedabad
26-07-2018,74.88,26-07-2018,45970,Panchmahals,Derol(Vejalpur),Wheat,Other,FAQ,1640,1660,1650,30,27,0,6.6,6,90,6:23 PM,4:41 AM,6:07 AM,7:25 PM,23,32,32,29,31,84,70,0.7,1003,30,10,227,22,Ahmedabad
